algorithm,iteration,params,fitness
PSO,15,"{""num_samples"": 795, ""num_features"": 6, ""kernel_width"": 0.6259998140692913}",0.18345837758232347
PSO,15,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7176083397088209}",0.13061440645026878
PSO,15,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7367126527101461}",0.17138673707611535
PSO,15,"{""num_samples"": 800, ""num_features"": 5, ""kernel_width"": 0.6812350825302377}",0.12126048407705561
PSO,15,"{""num_samples"": 792, ""num_features"": 5, ""kernel_width"": 0.7408891109646809}",0.16332016738532806
PSO,15,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7163642018351839}",0.15149517960085657
PSO,15,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.75}",0.17390456928438214
PSO,15,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6992460596443945}",0.07385333956009421
PSO,15,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7082610220471425}",0.16750317080029517
PSO,16,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7151538798175174}",0.16512810534665873
PSO,16,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.7059351305392653}",0.11313759349241512
PSO,16,"{""num_samples"": 800, ""num_features"": 5, ""kernel_width"": 0.7018406649956811}",0.16882813653816964
PSO,16,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6292304665620538}",0.13043914341895468
PSO,16,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7448563173086509}",0.16252320814324966
PSO,16,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7051039780390614}",0.09284214300618035
PSO,16,"{""num_samples"": 799, ""num_features"": 6, ""kernel_width"": 0.7029228936900016}",0.1888004107738429
PSO,16,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7351856363038489}",0.15572851433847906
PSO,16,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7395769828808606}",0.16462670441538085
PSO,16,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7339907447855601}",0.11685992131007267
PSO,16,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.712740319535962}",0.1559819810036286
PSO,16,"{""num_samples"": 797, ""num_features"": 6, ""kernel_width"": 0.6837433910055994}",0.1315011429017793
PSO,16,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.75}",0.1166967317750695
PSO,16,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7091628060643727}",0.149561987550459
PSO,16,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.690235636935682}",0.14239177541242093
PSO,17,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6998499342374774}",0.1331481022889747
PSO,17,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.707484197510087}",0.15408241077690973
PSO,17,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.7025266506293307}",0.12977736389164377
PSO,17,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6944759452949001}",0.1369823885968377
PSO,17,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.75}",0.1352134843982276
PSO,17,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6954484297634489}",0.13567463224342116
PSO,17,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.75}",0.13382207204342358
PSO,17,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6991783282551696}",0.1534807806612174
PSO,17,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7093893722280135}",0.14510378365303028
PSO,17,"{""num_samples"": 800, ""num_features"": 7, ""kernel_width"": 0.75}",0.0936438330407223
PSO,17,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.716861431551494}",0.13506942811229788
PSO,17,"{""num_samples"": 790, ""num_features"": 6, ""kernel_width"": 0.6406440737437131}",0.14800514033391957
PSO,17,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.684297410179711}",0.12610089872772215
PSO,17,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6772284245675905}",0.16208957267968577
PSO,17,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7036671306857778}",0.10665750438348709
PSO,18,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6906356983372339}",0.12212207954717824
PSO,18,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7058520759082832}",0.16402369031800149
PSO,18,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.7035863634537572}",0.0899641164072186
PSO,18,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7306507715252772}",0.13500044690488022
PSO,18,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.75}",0.11634376430835033
PSO,18,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.687126206693995}",0.11373532621574967
PSO,18,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.712546380505347}",0.1522896666835837
PSO,18,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7150583654125483}",0.14689386064013468
PSO,18,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7330124296967748}",0.18861949248003174
PSO,18,"{""num_samples"": 800, ""num_features"": 5, ""kernel_width"": 0.7056332310868573}",0.14311900553707563
PSO,18,"{""num_samples"": 794, ""num_features"": 6, ""kernel_width"": 0.7135493748473966}",0.1310908876671924
PSO,18,"{""num_samples"": 793, ""num_features"": 6, ""kernel_width"": 0.682264128386462}",0.10771254885174542
PSO,18,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6951629696659016}",0.10783751114761841
PSO,18,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6597482916856438}",0.11672072738746661
PSO,18,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7152796223947038}",0.15625872272702246
PSO,19,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.694009565345575}",0.12363631381165269
PSO,19,"{""num_samples"": 800, ""num_features"": 5, ""kernel_width"": 0.6985068430547162}",0.1228354881016932
PSO,19,"{""num_samples"": 800, ""num_features"": 8, ""kernel_width"": 0.7020261199319712}",0.10181917154979941
PSO,19,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6104205162897939}",0.13680893726219273
PSO,19,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6917976384725721}",0.14485711512639343
PSO,19,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6826992914586576}",0.11843329339482225
PSO,19,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.659115475529944}",0.11309441100735593
PSO,19,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7301577169601127}",0.11574908102579858
PSO,19,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.75}",0.11146955231202774
PSO,19,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7027074673600229}",0.1635958975393869
PSO,19,"{""num_samples"": 791, ""num_features"": 7, ""kernel_width"": 0.7455003227064121}",0.08446457895470241
PSO,19,"{""num_samples"": 796, ""num_features"": 6, ""kernel_width"": 0.7193936688943965}",0.15814106827446445
PSO,19,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7424938078298611}",0.11820841719823748
PSO,19,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.6991785128247192}",0.1606194623441357
PSO,19,"{""num_samples"": 800, ""num_features"": 6, ""kernel_width"": 0.7096961616033908}",0.1416873171411062
GWO,0,"{""num_samples"": 461, ""num_features"": 3, ""kernel_width"": 0.5467688102896441}",0.07086747761616859
GWO,0,"{""num_samples"": 328, ""num_features"": 3, ""kernel_width"": 0.6480398708368699}",0.11734977514854479
GWO,0,"{""num_samples"": 623, ""num_features"": 3, ""kernel_width"": 0.7024479424062404}",0.15801910365938127
GWO,0,"{""num_samples"": 556, ""num_features"": 3, ""kernel_width"": 0.29890294326953676}",0.05160130737047065
GWO,0,"{""num_samples"": 619, ""num_features"": 3, ""kernel_width"": 0.1434978695860558}",0.012169762526911682
GWO,0,"{""num_samples"": 504, ""num_features"": 3, ""kernel_width"": 0.5098813445009082}",0.11259427717175943
GWO,0,"{""num_samples"": 356, ""num_features"": 3, ""kernel_width"": 0.4240493988740314}",0.08918698562885874
GWO,0,"{""num_samples"": 200, ""num_features"": 3, ""kernel_width"": 0.6226313170008544}",0.0546264725169322
GWO,0,"{""num_samples"": 204, ""num_features"": 3, ""kernel_width"": 0.6648870043020526}",0.05210099413807372
GWO,0,"{""num_samples"": 470, ""num_features"": 3, ""kernel_width"": 0.3854619727515766}",0.07207968559708292
GWO,0,"{""num_samples"": 573, ""num_features"": 3, ""kernel_width"": 0.5337268047490721}",0.1637849775430125
GWO,0,"{""num_samples"": 200, ""num_features"": 4, ""kernel_width"": 0.75}",0.06091556670354061
GWO,0,"{""num_samples"": 696, ""num_features"": 3, ""kernel_width"": 0.75}",0.2037385134871305
GWO,0,"{""num_samples"": 270, ""num_features"": 7, ""kernel_width"": 0.1}",-0.027400477402575483
GWO,0,"{""num_samples"": 546, ""num_features"": 3, ""kernel_width"": 0.20878064916318217}",0.04231995717003764
GWO,1,"{""num_samples"": 449, ""num_features"": 3, ""kernel_width"": 0.75}",0.1439727667155525
GWO,1,"{""num_samples"": 645, ""num_features"": 4, ""kernel_width"": 0.75}",0.17255433631371844
GWO,1,"{""num_samples"": 766, ""num_features"": 3, ""kernel_width"": 0.75}",0.14901565855472387
GWO,1,"{""num_samples"": 651, ""num_features"": 4, ""kernel_width"": 0.75}",0.0941482399913294
GWO,1,"{""num_samples"": 571, ""num_features"": 3, ""kernel_width"": 0.7204298778669672}",0.16517412374083668
GWO,1,"{""num_samples"": 647, ""num_features"": 3, ""kernel_width"": 0.5179976597630502}",0.0787901353899588
GWO,1,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.4450975268635832}",0.1271288615932327
GWO,1,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.17127493122785623
GWO,1,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.20995096408073577
GWO,1,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.75}",0.14700562515920484
GWO,1,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.16068715134697834
GWO,1,"{""num_samples"": 227, ""num_features"": 3, ""kernel_width"": 0.75}",0.10987155533597961
GWO,1,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.11206026569868412
GWO,1,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.75}",0.1312877607571362
GWO,1,"{""num_samples"": 611, ""num_features"": 4, ""kernel_width"": 0.75}",0.12685534024713607
GWO,2,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.12370641478094377
GWO,2,"{""num_samples"": 777, ""num_features"": 3, ""kernel_width"": 0.75}",0.15376038261943745
GWO,2,"{""num_samples"": 478, ""num_features"": 3, ""kernel_width"": 0.75}",0.09985045851204272
GWO,2,"{""num_samples"": 501, ""num_features"": 4, ""kernel_width"": 0.6489558300109121}",0.09167392159981225
GWO,2,"{""num_samples"": 800, ""num_features"": 5, ""kernel_width"": 0.75}",0.16580396522259933
GWO,2,"{""num_samples"": 558, ""num_features"": 3, ""kernel_width"": 0.5537999137185142}",0.058362239204522846
GWO,2,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.16833862472015315
GWO,2,"{""num_samples"": 657, ""num_features"": 3, ""kernel_width"": 0.75}",0.13721605061823638
GWO,2,"{""num_samples"": 618, ""num_features"": 3, ""kernel_width"": 0.427979045010815}",0.05590779232719126
GWO,2,"{""num_samples"": 532, ""num_features"": 3, ""kernel_width"": 0.75}",0.05943056886976746
GWO,2,"{""num_samples"": 543, ""num_features"": 3, ""kernel_width"": 0.6472125336536839}",0.07426152990635868
GWO,2,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.1550460359324892
GWO,2,"{""num_samples"": 689, ""num_features"": 4, ""kernel_width"": 0.75}",0.15036711224531585
GWO,2,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.5068752142947033}",0.11886594690501108
GWO,2,"{""num_samples"": 634, ""num_features"": 5, ""kernel_width"": 0.518731625377453}",0.08672623961916306
GWO,3,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.1635954675958285
GWO,3,"{""num_samples"": 618, ""num_features"": 3, ""kernel_width"": 0.6908574425089381}",0.08346683552732938
GWO,3,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.75}",0.13684535328678732
GWO,3,"{""num_samples"": 752, ""num_features"": 4, ""kernel_width"": 0.75}",0.17724014342613476
GWO,3,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.75}",0.12213837288528306
GWO,3,"{""num_samples"": 767, ""num_features"": 3, ""kernel_width"": 0.75}",0.12832803616871868
GWO,3,"{""num_samples"": 672, ""num_features"": 3, ""kernel_width"": 0.75}",0.13948208859124595
GWO,3,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.43601106871363254}",0.09157727735510404
GWO,3,"{""num_samples"": 768, ""num_features"": 3, ""kernel_width"": 0.6284084273613046}",0.132996352066471
GWO,3,"{""num_samples"": 200, ""num_features"": 3, ""kernel_width"": 0.7233817145163989}",0.051050269792038916
GWO,3,"{""num_samples"": 354, ""num_features"": 3, ""kernel_width"": 0.4720233868393062}",0.06259725405034201
GWO,3,"{""num_samples"": 708, ""num_features"": 3, ""kernel_width"": 0.75}",0.1325375573016246
GWO,3,"{""num_samples"": 292, ""num_features"": 3, ""kernel_width"": 0.10184537699276992}",0.023199021369905412
GWO,3,"{""num_samples"": 591, ""num_features"": 3, ""kernel_width"": 0.40831678788203757}",0.11790922778903898
GWO,3,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.6613441781971728}",0.15751130305917743
GWO,4,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.75}",0.15237255076114126
GWO,4,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.6705415604539713}",0.16973735748453544
GWO,4,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.541851225684986}",0.09484962857222162
GWO,4,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.5733098090714775}",0.14100307547702814
GWO,4,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.12304166078732563
GWO,4,"{""num_samples"": 607, ""num_features"": 3, ""kernel_width"": 0.6223113761870941}",0.0900382274723951
GWO,4,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.14782856633559782
GWO,4,"{""num_samples"": 791, ""num_features"": 3, ""kernel_width"": 0.75}",0.12772704210444738
GWO,4,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.37613891536133853}",0.11508768783153828
GWO,4,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.5923229933225875}",0.12566716092692531
GWO,4,"{""num_samples"": 650, ""num_features"": 3, ""kernel_width"": 0.5122746972594895}",0.08350168675400407
GWO,4,"{""num_samples"": 628, ""num_features"": 5, ""kernel_width"": 0.563435323859551}",0.1270233046623296
GWO,4,"{""num_samples"": 684, ""num_features"": 3, ""kernel_width"": 0.26482098103730856}",0.06581382670286201
GWO,4,"{""num_samples"": 614, ""num_features"": 3, ""kernel_width"": 0.49612992995209604}",0.10642813159385076
GWO,4,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.5740860091138527}",0.15358521794951635
GWO,5,"{""num_samples"": 672, ""num_features"": 3, ""kernel_width"": 0.75}",0.1571957727569971
GWO,5,"{""num_samples"": 321, ""num_features"": 3, ""kernel_width"": 0.6030935453112994}",0.08702965179263368
GWO,5,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.11274956321814124
GWO,5,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.19451944965885845
GWO,5,"{""num_samples"": 676, ""num_features"": 3, ""kernel_width"": 0.75}",0.12253864421199884
GWO,5,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.75}",0.17971172835171062
GWO,5,"{""num_samples"": 742, ""num_features"": 5, ""kernel_width"": 0.75}",0.16563592105108693
GWO,5,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.1744681927522196
GWO,5,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.5055709583589766}",0.16795406705568433
GWO,5,"{""num_samples"": 363, ""num_features"": 3, ""kernel_width"": 0.75}",0.10652271683047543
GWO,5,"{""num_samples"": 664, ""num_features"": 3, ""kernel_width"": 0.75}",0.14089414728232325
GWO,5,"{""num_samples"": 758, ""num_features"": 3, ""kernel_width"": 0.75}",0.13549878471958834
GWO,5,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.14609798874232582
GWO,5,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.15313496007802568
GWO,5,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.5228736032805911}",0.15732197429813455
GWO,6,"{""num_samples"": 704, ""num_features"": 4, ""kernel_width"": 0.5099938949128365}",0.10005926212097321
GWO,6,"{""num_samples"": 672, ""num_features"": 4, ""kernel_width"": 0.7353891433570174}",0.11538199478857453
GWO,6,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.13939240068113556
GWO,6,"{""num_samples"": 673, ""num_features"": 3, ""kernel_width"": 0.75}",0.1233127256407464
GWO,6,"{""num_samples"": 698, ""num_features"": 3, ""kernel_width"": 0.75}",0.21465637203822915
GWO,6,"{""num_samples"": 292, ""num_features"": 3, ""kernel_width"": 0.6128261428547305}",0.09413982106633201
GWO,6,"{""num_samples"": 669, ""num_features"": 3, ""kernel_width"": 0.5110288471302649}",0.11688402944243032
GWO,6,"{""num_samples"": 777, ""num_features"": 3, ""kernel_width"": 0.75}",0.19178538982287663
GWO,6,"{""num_samples"": 684, ""num_features"": 3, ""kernel_width"": 0.75}",0.13155492047281384
GWO,6,"{""num_samples"": 261, ""num_features"": 3, ""kernel_width"": 0.367296075633615}",0.05177980279814743
GWO,6,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.10101406619090864
GWO,6,"{""num_samples"": 656, ""num_features"": 3, ""kernel_width"": 0.75}",0.18269123108205515
GWO,6,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.36309015653168064}",0.08326303835858138
GWO,6,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.6378252682844131}",0.11045651849796863
GWO,6,"{""num_samples"": 603, ""num_features"": 3, ""kernel_width"": 0.75}",0.15111505829024224
GWO,7,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.1800817848245507
GWO,7,"{""num_samples"": 587, ""num_features"": 3, ""kernel_width"": 0.75}",0.14760314322823007
GWO,7,"{""num_samples"": 438, ""num_features"": 3, ""kernel_width"": 0.75}",0.13156468057929982
GWO,7,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.7253430372631592}",0.13049992664109636
GWO,7,"{""num_samples"": 601, ""num_features"": 3, ""kernel_width"": 0.6996235071490139}",0.09869809687524206
GWO,7,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.579205844461866}",0.105310736794611
GWO,7,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.17367803916473099
GWO,7,"{""num_samples"": 609, ""num_features"": 3, ""kernel_width"": 0.75}",0.1479929399285903
GWO,7,"{""num_samples"": 714, ""num_features"": 3, ""kernel_width"": 0.7418541870109383}",0.18946691281050507
GWO,7,"{""num_samples"": 478, ""num_features"": 3, ""kernel_width"": 0.75}",0.12049057020526215
GWO,7,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.6808087625304312}",0.0900460297026849
GWO,7,"{""num_samples"": 580, ""num_features"": 3, ""kernel_width"": 0.75}",0.11354977529210811
GWO,7,"{""num_samples"": 682, ""num_features"": 3, ""kernel_width"": 0.5516685690133062}",0.12227116213910992
GWO,7,"{""num_samples"": 735, ""num_features"": 3, ""kernel_width"": 0.6840114259246061}",0.13124398347403005
GWO,7,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.75}",0.14653942001562464
GWO,8,"{""num_samples"": 649, ""num_features"": 3, ""kernel_width"": 0.75}",0.14405266131062444
GWO,8,"{""num_samples"": 619, ""num_features"": 3, ""kernel_width"": 0.6987499587777828}",0.11006524965026766
GWO,8,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.5927874638925946}",0.17803703231696488
GWO,8,"{""num_samples"": 568, ""num_features"": 3, ""kernel_width"": 0.75}",0.17103505164418564
GWO,8,"{""num_samples"": 697, ""num_features"": 3, ""kernel_width"": 0.7282960001141733}",0.14094071172852712
GWO,8,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.3907601635192939}",0.07121294295485982
GWO,8,"{""num_samples"": 579, ""num_features"": 3, ""kernel_width"": 0.75}",0.15708090390021945
GWO,8,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.09276837206090738
GWO,8,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.663877386260771}",0.1081809938045593
GWO,8,"{""num_samples"": 711, ""num_features"": 3, ""kernel_width"": 0.75}",0.08698665482986541
GWO,8,"{""num_samples"": 597, ""num_features"": 3, ""kernel_width"": 0.75}",0.11137849874348081
GWO,8,"{""num_samples"": 649, ""num_features"": 3, ""kernel_width"": 0.6744973732733993}",0.15303144875068908
GWO,8,"{""num_samples"": 660, ""num_features"": 4, ""kernel_width"": 0.75}",0.13696170414706665
GWO,8,"{""num_samples"": 638, ""num_features"": 3, ""kernel_width"": 0.5687035107016831}",0.1630918276183883
GWO,8,"{""num_samples"": 713, ""num_features"": 3, ""kernel_width"": 0.75}",0.14529138419818557
GWO,9,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.14864450758764652
GWO,9,"{""num_samples"": 641, ""num_features"": 3, ""kernel_width"": 0.6543017285886163}",0.12876687858558836
GWO,9,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.09649278593995304
GWO,9,"{""num_samples"": 634, ""num_features"": 3, ""kernel_width"": 0.75}",0.17133404084763185
GWO,9,"{""num_samples"": 708, ""num_features"": 3, ""kernel_width"": 0.5397684627266545}",0.13161656315195192
GWO,9,"{""num_samples"": 800, ""num_features"": 4, ""kernel_width"": 0.75}",0.14884613624565743
GWO,9,"{""num_samples"": 388, ""num_features"": 3, ""kernel_width"": 0.75}",0.14868075288779833
GWO,9,"{""num_samples"": 633, ""num_features"": 3, ""kernel_width"": 0.75}",0.12775496158212124
GWO,9,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.10389164676124105
GWO,9,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.7301473901134896}",0.14339037205197558
GWO,9,"{""num_samples"": 799, ""num_features"": 3, ""kernel_width"": 0.75}",0.2048757644834921
GWO,9,"{""num_samples"": 602, ""num_features"": 3, ""kernel_width"": 0.6266932224093695}",0.1466502515670312
GWO,9,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.16806314049104298
GWO,9,"{""num_samples"": 690, ""num_features"": 3, ""kernel_width"": 0.75}",0.14583945745275156
GWO,9,"{""num_samples"": 666, ""num_features"": 3, ""kernel_width"": 0.6330556459682134}",0.18073016137746686
GWO,10,"{""num_samples"": 676, ""num_features"": 3, ""kernel_width"": 0.629258425837146}",0.10105709644529132
GWO,10,"{""num_samples"": 792, ""num_features"": 3, ""kernel_width"": 0.75}",0.15614081820666365
GWO,10,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.7272979758300435}",0.15014783931433323
GWO,10,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.17131317238631033
GWO,10,"{""num_samples"": 592, ""num_features"": 3, ""kernel_width"": 0.75}",0.10221770479072606
GWO,10,"{""num_samples"": 695, ""num_features"": 3, ""kernel_width"": 0.6836514435071311}",0.13291127153420232
GWO,10,"{""num_samples"": 522, ""num_features"": 3, ""kernel_width"": 0.75}",0.12767078231064352
GWO,10,"{""num_samples"": 630, ""num_features"": 3, ""kernel_width"": 0.5790534998186646}",0.08430049513406339
GWO,10,"{""num_samples"": 789, ""num_features"": 3, ""kernel_width"": 0.6545741410556492}",0.13882858935103604
GWO,10,"{""num_samples"": 796, ""num_features"": 3, ""kernel_width"": 0.41127226663741184}",0.09419452578342333
GWO,10,"{""num_samples"": 718, ""num_features"": 3, ""kernel_width"": 0.6968771979499065}",0.14445419927746034
GWO,10,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.11547749585510522
GWO,10,"{""num_samples"": 554, ""num_features"": 3, ""kernel_width"": 0.75}",0.11882881244711405
GWO,10,"{""num_samples"": 588, ""num_features"": 3, ""kernel_width"": 0.7147347010313917}",0.08856865392606578
GWO,10,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.48122917700142676}",0.09539539103741171
GWO,11,"{""num_samples"": 774, ""num_features"": 3, ""kernel_width"": 0.75}",0.12612198092817462
GWO,11,"{""num_samples"": 733, ""num_features"": 3, ""kernel_width"": 0.75}",0.12084775386569557
GWO,11,"{""num_samples"": 800, ""num_features"": 3, ""kernel_width"": 0.75}",0.1276885472822601
GWO,11,"{""num_samples"": 674, ""num_features"": 3, ""kernel_width"": 0.75}",0.1606071151491156
